Date,Open,High,Low,Close,Adj Close,Volume
2014-03-06,59.500000,59.660000,57.400002,57.669998,42.835667,8257660
2014-03-07,57.810001,58.049999,55.599998,57.000000,42.338013,4294920
2014-03-11,56.830002,56.990002,53.049999,54.799999,40.703915,7825670
2014-03-12,53.970001,54.939999,53.060001,53.509998,39.745735,2629910
2014-03-13,54.000000,54.610001,48.860001,49.130001,36.492393,6179170
2014-03-14,47.000000,49.500000,42.740002,49.500000,36.767220,16963860
2014-03-17,48.849998,52.869999,48.849998,50.849998,37.769962,5768280
2014-03-18,51.020000,60.400002,50.619999,56.060001,41.639805,11424100
2014-03-19,56.549999,59.790001,55.169998,56.099998,41.669518,12429140
2014-03-20,54.970001,57.400002,54.720001,56.340000,41.847786,2580070
2014-03-21,54.000000,56.000000,53.619999,54.970001,40.830189,4152380
2014-03-24,55.610001,56.869999,55.330002,56.500000,41.966625,2778050
2014-03-25,56.860001,59.590000,56.000000,58.029999,43.103065,6086330
2014-03-26,58.470001,59.869999,57.610001,59.500000,44.194946,5555170
2014-03-27,59.369999,59.939999,57.500000,57.549999,42.746532,3348060
2014-03-28,58.099998,59.509998,57.270000,58.000000,43.080784,2033430
2014-03-31,58.060001,58.349998,57.189999,57.900002,43.006508,4212980
2014-04-01,57.880001,58.189999,57.400002,57.759998,42.902519,1872590
2014-04-02,57.650002,59.700001,57.580002,59.500000,44.194946,4297060
2014-04-03,59.689999,59.970001,58.560001,59.439999,44.150375,1968260
2014-04-04,59.490002,59.779999,58.500000,58.599998,43.526447,1126610
2014-04-07,58.049999,58.200001,55.049999,56.250000,41.780933,5276960
2014-04-08,56.150002,57.759998,55.029999,57.139999,42.441998,6940830
2014-04-09,58.000000,58.889999,55.500000,58.189999,43.221912,5805790
2014-04-10,58.419998,63.000000,58.020000,62.000000,46.051876,5316280
2014-04-11,61.009998,62.560001,60.349998,61.669998,45.806759,2347250
2014-04-14,59.930000,61.400002,57.730000,58.700001,43.600727,6060900
2014-04-15,58.700001,59.150002,55.630001,56.040001,41.624954,4303060
2014-04-16,56.279999,57.970001,53.770000,56.099998,41.669518,4853800
2014-04-17,56.299999,57.230000,55.119999,56.430000,41.914635,3247820
2014-04-18,57.400002,58.180000,56.610001,57.049999,42.375153,2506240
2014-04-21,57.340000,57.430000,55.540001,56.000000,41.595242,1747640
2014-04-22,56.029999,56.650002,55.330002,55.860001,41.491257,2670400
2014-04-23,55.700001,56.889999,55.220001,55.650002,41.335270,2701820
2014-04-24,56.150002,56.580002,54.500000,55.200001,41.001019,3575520
2014-04-25,55.029999,56.520000,53.160000,53.900002,40.035419,5003840
2014-04-28,52.680000,54.669998,51.490002,53.900002,40.035419,7184920
2014-04-29,54.410000,55.270000,51.880001,52.919998,39.307503,7942840
2014-04-30,53.020000,53.830002,52.200001,52.790001,39.210945,7597950
2014-05-05,53.080002,55.180000,52.529999,52.910000,39.300076,2493200
2014-05-06,53.570000,54.360001,53.259998,54.310001,40.339958,2375920
2014-05-07,54.259998,56.939999,54.020000,55.599998,41.298134,3668420
2014-05-08,56.470001,58.849998,55.810001,58.029999,43.103065,7783590
2014-05-12,58.490002,58.980000,57.650002,58.169998,43.207058,3064472
2014-05-13,58.580002,59.759998,57.830002,59.490002,44.187515,2565695
2014-05-14,59.290001,59.849998,58.549999,59.290001,44.038960,1974300
2014-05-15,59.500000,60.150002,57.980000,58.000000,43.080784,2733740
2014-05-16,58.000000,59.419998,56.610001,58.209999,43.236767,4010690
2014-05-19,58.820000,60.000000,57.849998,59.490002,44.187515,2753760
2014-05-20,59.549999,60.009998,58.700001,59.750000,44.380638,2900080
2014-05-21,59.560001,61.470001,59.070000,60.490002,44.930294,3868520
2014-05-22,60.349998,61.459999,60.150002,60.500000,44.937717,4052620
2014-05-23,60.830002,62.000000,60.310001,62.000000,46.051876,3169890
2014-05-26,61.930000,62.900002,61.750000,62.540001,46.452972,2546670
2014-05-27,63.000000,63.000000,60.070000,61.000000,45.309105,3550560
2014-05-28,61.610001,61.799999,60.419998,61.750000,45.866180,1587409
2014-05-29,62.180000,64.489998,61.439999,63.639999,47.270016,9997680
2014-05-30,63.669998,65.750000,63.020000,65.750000,48.837269,13071030
2014-06-02,65.580002,66.190002,63.840000,65.449997,48.614437,8228660
2014-06-03,65.000000,65.650002,61.669998,63.200001,46.943203,7738000
2014-06-04,62.810001,64.489998,61.299999,64.010002,47.544853,4535879
2014-06-05,63.740002,65.300003,63.130001,65.300003,48.503025,2691420
2014-06-06,65.320000,65.500000,64.339996,65.339996,48.532730,4723670
2014-06-09,65.349998,65.949997,64.930000,65.660004,48.770420,2605060
2014-06-10,65.930000,65.930000,63.020000,63.880001,47.448288,2831340
2014-06-11,64.529999,65.650002,63.500000,65.650002,48.762989,2409960
2014-06-16,65.010002,66.250000,64.000000,65.650002,48.762989,7246180
2014-06-17,65.989998,66.720001,65.000000,66.300003,49.245796,2528190
2014-06-18,66.290001,67.690002,65.839996,66.959999,49.736027,1940390
2014-06-19,67.059998,68.800003,67.050003,67.500000,50.137123,4494260
2014-06-20,67.430000,68.470001,67.220001,68.309998,50.738770,2678410
2014-06-23,70.000000,70.930000,69.110001,69.800003,51.845497,3459220
2014-06-24,70.010002,70.239998,68.000000,68.360001,50.775906,3807150
2014-06-25,68.220001,69.339996,66.000000,66.180000,49.156658,5660700
2014-06-26,69.029999,69.029999,65.559998,65.970001,49.000683,3562740
2014-06-27,66.059998,66.230003,65.279999,66.169998,49.149231,5383650
2014-06-30,66.379997,68.849998,65.379997,67.449997,50.099976,11883130
2014-07-01,66.989998,67.470001,64.720001,65.050003,48.317329,6195230
2014-07-02,64.000000,66.029999,61.639999,65.750000,48.837269,57519900
2014-07-03,65.940002,66.180000,64.900002,65.599998,48.725853,9133070
2014-07-04,65.510002,66.110001,64.540001,64.540001,47.938515,5055540
2014-07-07,65.010002,66.000000,64.680000,65.919998,48.963543,4289715
2014-07-08,65.900002,66.769997,64.650002,65.000000,48.280190,12060533
2014-07-09,65.050003,65.699997,64.949997,65.250000,48.465881,5259850
2014-07-10,63.450001,64.349998,61.119999,62.270000,46.252422,9699140
2014-07-11,61.950001,62.759998,61.810001,62.119999,46.141006,3112550
2014-07-14,62.099998,62.500000,61.500000,61.709999,47.662563,2136210
2014-07-15,61.630001,62.160000,61.130001,61.639999,47.608498,3408590
2014-07-16,61.500000,62.209999,61.480000,61.799999,47.732075,3361970
2014-07-17,61.330002,61.490002,59.700001,61.490002,47.492645,8951364
2014-07-18,60.000000,61.119999,59.580002,60.930000,47.060120,7441016
2014-07-21,60.500000,61.119999,58.110001,58.750000,45.376366,7326540
2014-07-22,59.020000,60.200001,58.830002,60.099998,46.419060,5996360
2014-07-23,62.049999,62.049999,59.930000,61.430000,47.446304,6752540
2014-07-24,61.349998,61.590000,59.750000,59.799999,46.187344,3064473
2014-07-25,59.799999,59.980000,58.580002,58.700001,45.337749,4060310
2014-07-28,58.830002,59.049999,55.380001,55.500000,42.866192,9444640
2014-07-29,55.529999,56.880001,55.119999,56.490002,43.630825,6227400
2014-07-30,56.250000,58.299999,55.810001,58.000000,44.797092,8371200
2014-07-31,59.130001,59.130001,56.549999,56.939999,43.978386,8657510
2014-08-01,56.669998,57.790001,56.200001,57.480000,44.395466,1700600
2014-08-04,57.770000,58.930000,57.490002,58.560001,45.229622,2986450
2014-08-05,58.840000,59.700001,58.110001,59.200001,45.723930,2472440
2014-08-06,60.130001,60.130001,56.549999,56.830002,43.893429,4271947
2014-08-07,56.570000,57.580002,53.720001,56.009998,43.260090,9121690
2014-08-08,55.709999,59.000000,55.709999,58.500000,45.183277,5085970
2014-08-11,59.500000,59.889999,58.380001,59.000000,45.569462,3353070
2014-08-12,58.900002,59.599998,58.330002,58.650002,45.299133,5463160
2014-08-13,58.599998,61.000000,58.380001,60.709999,46.890198,10645930
2014-08-14,60.700001,60.700001,59.750000,59.799999,46.187344,8287380
2014-08-15,59.040001,60.799999,58.560001,60.599998,46.805241,3445450
2014-08-18,60.599998,62.160000,60.520000,61.799999,47.732075,6323150
2014-08-19,61.810001,64.080002,61.709999,63.799999,49.276806,7936570
2014-08-20,64.089996,65.300003,62.500000,64.000000,49.431274,3320930
2014-08-21,63.919998,65.099998,63.840000,64.989998,50.195915,2950675
2014-08-22,64.690002,65.500000,61.820000,64.250000,49.624367,4881530
2014-08-25,64.199997,65.360001,63.970001,64.940002,50.157299,979910
2014-08-26,64.980003,66.500000,64.980003,66.199997,51.130478,7045840
2014-08-27,66.430000,67.419998,65.730003,66.500000,51.362186,5259658
2014-08-28,66.220001,66.419998,63.700001,64.699997,49.971931,5620720
2014-08-29,65.000000,65.110001,62.049999,63.500000,49.045094,16454928
2014-09-01,63.049999,63.779999,60.250000,60.549999,46.766621,11130210
2014-09-02,60.639999,61.669998,60.049999,60.820000,46.975163,4283700
2014-09-03,60.980000,63.450001,60.660000,63.400002,48.967861,14403760
2014-09-04,63.470001,65.370003,63.110001,64.300003,49.662991,9890530
2014-09-05,64.000000,65.000000,63.369999,64.220001,49.601196,5253050
2014-09-08,63.880001,64.680000,63.169998,63.849998,49.315422,3431210
2014-09-09,64.000000,64.290001,62.830002,63.119999,48.751598,4977060
2014-09-10,62.930000,64.000000,62.230000,63.299999,48.890621,3992100
2014-09-11,63.020000,63.900002,61.599998,62.169998,48.017849,4129710
2014-09-12,62.549999,62.970001,61.009998,61.950001,47.847935,4495940
2014-09-15,61.950001,62.450001,60.040001,61.169998,47.245487,5422760
2014-09-16,61.299999,62.139999,60.840000,61.900002,47.809315,6442290
2014-09-17,61.849998,61.849998,59.520000,60.000000,46.341824,16946090
2014-09-18,60.209999,61.759998,59.599998,61.000000,47.114189,8752780
2014-09-19,61.000000,61.889999,59.580002,59.580002,46.017433,32787260
2014-09-22,59.639999,61.470001,59.619999,60.299999,46.573532,31084300
2014-09-23,61.189999,61.189999,59.860001,60.099998,46.419060,8082790
2014-09-24,60.160000,60.849998,59.950001,60.000000,46.341824,4680140
2014-09-25,60.520000,60.520000,59.759998,59.860001,46.233696,5166230
2014-09-26,58.950001,60.099998,57.610001,59.980000,46.326370,6488990
2014-09-29,59.900002,60.400002,58.049999,58.490002,45.175552,5733580
2014-09-30,58.750000,59.000000,57.750000,58.500000,45.183277,9188360
2014-10-01,58.380001,59.200001,57.980000,58.599998,45.260509,3879690
2014-10-02,58.549999,59.360001,57.570000,58.520000,45.198727,2870820
2014-10-03,58.110001,59.299999,58.110001,59.000000,45.569462,3650500
2014-10-06,59.240002,61.799999,59.180000,61.200001,47.268658,6013850
2014-10-07,61.200001,62.279999,60.099998,60.439999,46.681664,8413770
2014-10-08,59.980000,60.779999,59.250000,59.939999,46.295483,4915630
2014-10-09,60.450001,60.700001,59.500000,59.799999,46.187344,2282010
2014-10-10,59.000000,59.490002,58.000000,58.700001,45.337749,3780830
2014-10-13,58.060001,60.439999,58.060001,60.000000,46.341824,5090223
2014-10-14,60.000000,60.240002,58.830002,59.549999,45.994255,5821850
2014-10-15,59.549999,59.560001,58.759998,59.000000,45.569462,2514868
2014-10-16,59.209999,59.590000,58.680000,58.990002,45.561737,5754840
2014-10-17,59.730000,59.730000,58.230000,58.900002,45.492226,3780240
2014-10-20,58.180000,59.189999,57.220001,57.500000,44.410912,5138470
2014-10-21,57.680000,58.099998,57.160000,57.950001,44.758480,4316730
2014-10-22,58.349998,58.349998,57.750000,58.000000,44.797092,4206040
2014-10-23,57.770000,58.360001,57.200001,58.099998,44.874332,9016190
2014-10-24,57.439999,58.200001,57.439999,58.200001,44.951569,1736510
2014-10-27,58.700001,58.930000,57.799999,58.000000,44.797092,3066630
2014-10-28,58.310001,58.310001,57.709999,58.130001,44.897503,11360300
2014-10-29,58.189999,58.250000,57.509998,58.000000,44.797092,5713220
2014-10-30,57.959999,58.950001,57.250000,57.889999,44.712132,10394350
2014-10-31,58.000000,58.500000,57.299999,58.000000,44.797092,17474250
2014-11-05,57.450001,58.169998,56.610001,58.000000,44.797092,7825120
2014-11-06,58.049999,59.790001,57.930000,58.990002,45.561737,8645750
2014-11-07,60.490002,60.750000,58.070000,59.279999,45.785721,8149050
2014-11-10,58.930000,60.450001,58.930000,60.000000,46.341824,3721510
2014-11-11,59.230000,60.439999,58.619999,59.290001,45.793442,9155660
2014-11-12,60.060001,60.060001,59.009998,59.090000,45.638973,2620590
2014-11-13,59.090000,59.410000,58.250000,58.500000,45.183277,2613520
2014-11-14,58.279999,58.500000,57.340000,57.599998,44.488152,3820960
2014-11-17,57.549999,58.410000,56.790001,57.200001,44.179203,5251770
2014-11-18,57.250000,58.450001,56.820000,57.900002,44.719860,5650130
2014-11-19,58.500000,61.000000,58.200001,60.500000,46.728004,10132710
2014-11-20,60.849998,62.250000,59.860001,62.070000,47.940617,8088190
2014-11-21,62.099998,63.500000,61.630001,63.500000,49.045094,7336260
2014-11-24,63.400002,64.309998,62.380001,62.889999,48.573952,6970600
2014-11-25,62.520000,62.889999,61.150002,61.599998,47.577602,15294121
2014-11-26,61.590000,61.610001,60.000000,60.340000,46.604424,4493270
2014-11-27,60.299999,61.000000,58.869999,59.000000,45.569462,6119830
2014-11-28,58.529999,60.750000,58.000000,59.830002,46.210522,6351510
2014-12-01,59.790001,60.349998,58.660000,60.009998,46.349545,5917430
2014-12-02,59.750000,60.590000,58.150002,59.080002,45.631248,4822918
2014-12-03,59.410000,61.959999,58.910000,60.779999,46.944271,9805130
2014-12-04,60.840000,62.400002,60.110001,62.000000,47.886551,10690110
2014-12-05,60.349998,63.450001,60.349998,62.369999,48.172325,11699120
2014-12-08,62.400002,63.450001,59.200001,60.150002,46.457676,5422240
2014-12-09,59.349998,60.650002,59.349998,60.049999,46.380440,8127740
2014-12-10,62.630001,62.630001,60.090000,61.299999,47.345894,3041480
2014-12-11,61.840000,63.049999,60.000000,60.950001,47.075565,9393150
2014-12-12,60.730000,63.500000,58.700001,61.970001,47.863377,8068850
2014-12-15,61.310001,61.939999,60.200001,61.490002,47.492645,8309660
2014-12-16,61.080002,62.540001,55.900002,60.000000,46.341824,14473130
2014-12-17,60.040001,63.500000,58.580002,61.910000,47.817036,9060600
2014-12-18,61.930000,62.799999,59.220001,61.500000,47.500370,8653468
2014-12-19,61.009998,62.000000,59.150002,62.000000,47.886551,4523370
2014-12-22,61.630001,62.919998,61.110001,62.220001,48.056469,5407330
2014-12-23,62.500000,62.740002,61.549999,61.840000,47.762970,4451851
2014-12-24,61.880001,62.090000,60.650002,61.880001,47.793865,1942550
2014-12-25,61.500000,61.950001,61.049999,61.160000,47.237766,745250
2014-12-26,61.000000,62.000000,60.980000,61.950001,47.847935,3909810
2014-12-29,61.650002,62.750000,60.299999,61.000000,47.114189,13252510
2014-12-30,60.750000,62.439999,59.060001,59.060001,45.615803,6112710
2015-01-05,59.500000,61.099998,59.500000,60.400002,46.650764,2015430
2015-01-06,60.299999,61.990002,60.040001,61.900002,47.809315,2284780
2015-01-08,61.270000,64.699997,61.270000,61.900002,47.809315,4953213
2015-01-09,61.919998,62.049999,60.020000,60.139999,46.449951,1821408
2015-01-12,60.730000,60.990002,59.049999,59.590000,46.025154,2919690
2015-01-13,59.430000,60.139999,58.509998,58.509998,45.190998,4360400
2015-01-14,58.549999,61.799999,58.549999,61.220001,47.284107,5551020
2015-01-15,61.599998,62.650002,61.000000,61.799999,47.732075,5305600
2015-01-16,61.700001,62.730000,61.240002,62.500000,48.272732,2641110
2015-01-19,62.500000,64.250000,62.119999,63.450001,49.006477,7990950
2015-01-20,63.450001,63.849998,61.799999,62.000000,47.886551,4327210
2015-01-21,63.209999,64.970001,62.009998,64.500000,49.817455,12706510
2015-01-22,64.570000,68.000000,64.449997,68.000000,52.520733,8596180
2015-01-23,67.000000,69.750000,66.389999,69.110001,53.378056,8624580
2015-01-26,68.250000,68.430000,66.599998,66.599998,51.439423,2596050
2015-01-27,66.559998,67.839996,66.050003,67.839996,52.397152,2778740
2015-01-28,67.839996,69.449997,67.250000,68.000000,52.520733,6399480
2015-01-29,68.000000,69.750000,67.480003,69.300003,53.524807,5593109
2015-01-30,69.150002,71.000000,68.809998,70.000000,54.065453,7585731
2015-02-02,70.279999,72.889999,68.720001,69.660004,53.802860,5263620
2015-02-03,69.989998,74.709999,69.989998,73.500000,56.768730,8532280
2015-02-04,74.339996,74.739998,72.610001,73.300003,56.614265,2921340
2015-02-05,73.010002,73.599998,71.099998,72.000000,55.610188,3818030
2015-02-06,72.389999,74.800003,72.389999,74.800003,57.772808,4637670
2015-02-09,74.650002,78.000000,74.180000,74.199997,57.309380,6518280
2015-02-10,74.599998,76.019997,71.110001,71.260002,55.038639,6396760
2015-02-11,72.230003,72.980003,70.379997,70.500000,54.451633,8507170
2015-02-12,71.500000,77.489998,68.230003,72.500000,55.996372,27257440
2015-02-13,72.650002,74.250000,72.040001,72.500000,55.996372,5858080
2015-02-16,72.510002,74.980003,71.500000,74.879997,57.834595,3721620
2015-02-17,75.000000,75.989998,73.500000,75.449997,58.274834,3621670
2015-02-18,76.099998,78.400002,75.139999,78.400002,60.553314,8026850
2015-02-19,78.199997,78.209999,75.800003,76.750000,59.278912,4816730
2015-02-20,76.900002,78.150002,75.000000,75.690002,58.460209,4846240
2015-02-24,73.080002,78.389999,72.720001,76.500000,59.085823,12989130
2015-02-25,76.050003,77.349998,75.860001,76.599998,59.163063,3290910
2015-02-26,76.989998,78.930000,76.230003,77.449997,59.819569,6501270
2015-02-27,77.110001,78.150002,75.809998,76.900002,59.394779,4453770
2015-03-02,76.209999,78.040001,76.010002,76.010002,58.707371,4503106
2015-03-03,76.000000,76.949997,73.699997,74.879997,57.834595,6766870
2015-03-04,74.879997,75.389999,69.739998,70.669998,54.582939,11731690
2015-03-05,71.000000,71.339996,69.199997,70.000000,54.065453,9169380
2015-03-06,70.930000,72.300003,68.720001,69.000000,53.293098,9556020
2015-03-10,68.099998,68.959999,64.400002,65.000000,50.203644,16713810
2015-03-11,65.139999,68.339996,65.139999,67.900002,52.443497,16696010
2015-03-12,68.669998,69.400002,66.519997,69.199997,53.447563,16209500
2015-03-13,68.980003,69.980003,65.809998,67.300003,51.980080,7373430
2015-03-16,67.000000,68.250000,66.029999,67.260002,51.949184,5010660
2015-03-17,68.000000,69.500000,66.470001,66.500000,51.362186,6321120
2015-03-18,67.000000,68.160004,66.650002,67.699997,52.289021,3291650
2015-03-19,68.099998,68.540001,66.769997,66.989998,51.740646,3648950
2015-03-20,68.349998,68.349998,65.800003,65.800003,50.821533,4340630
2015-03-23,66.500000,67.750000,64.910004,65.980003,50.960556,11283610
2015-03-24,65.580002,69.250000,65.519997,69.000000,53.293098,9213550
2015-03-25,68.400002,69.480003,68.400002,69.250000,53.486187,4384950
2015-03-26,69.500000,70.320000,68.709999,69.430000,53.625214,6836780
2015-03-27,69.489998,69.800003,66.349998,66.650002,51.478043,6329130
2015-03-30,66.199997,69.190002,66.099998,68.989998,53.285370,7038540
2015-03-31,69.000000,69.000000,67.599998,69.000000,53.293098,5886705
2015-04-01,68.650002,70.599998,68.309998,70.260002,54.266277,7839380
2015-04-02,71.000000,75.489998,70.709999,75.489998,58.305740,14998930
2015-04-03,75.750000,75.750000,73.800003,74.750000,57.734184,4631720
2015-04-06,74.709999,76.500000,74.559998,76.489998,59.078106,4821830
2015-04-07,76.489998,77.760002,76.000000,77.010002,59.479733,5603770
2015-04-08,76.849998,77.309998,74.180000,75.199997,58.081741,8874320
2015-04-09,74.449997,76.000000,71.820000,72.300003,55.841900,10837350
2015-04-10,71.660004,74.360001,71.000000,73.500000,56.768730,9454230
2015-04-13,73.500000,74.949997,73.339996,74.500000,57.541092,5234870
2015-04-14,73.550003,75.500000,72.660004,73.400002,56.691498,5174630
2015-04-15,71.440002,73.889999,71.440002,73.300003,56.614265,4676095
2015-04-16,73.349998,76.320000,73.349998,76.000000,58.699638,5485090
2015-04-17,73.650002,76.699997,73.599998,73.599998,56.845966,7524340
